,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AutomaticPayment,Churn
2143,1,0,0,0,5,1,0,1,0,0,0,0,0,1,0,1,0,80.0,412.5,0.0,1
2144,1,0,0,0,10,1,0,1,1,0,0,0,1,0,0,1,1,84.7,832.05,0.0,1
2145,0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,1,2,89.55,185.55,1.0,1
2146,0,0,0,0,23,1,1,1,0,0,0,1,1,0,0,1,0,90.6,1943.2,0.0,1
2147,1,0,0,0,23,1,1,1,1,0,0,0,1,0,0,1,2,90.05,2169.8,1.0,1
2148,0,0,1,0,49,1,1,1,0,1,0,0,1,1,0,1,2,99.05,4853.75,1.0,1
2149,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.75,144.55,1.0,1
2150,1,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,3,49.05,91.1,1.0,1
2151,0,0,0,0,7,1,1,1,0,0,1,0,1,1,0,1,2,98.05,713.0,1.0,1
2152,1,0,0,0,41,1,1,1,1,1,1,1,1,1,0,1,2,114.5,4527.45,1.0,1
2153,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,80.95,171.15,0.0,1
2154,1,1,0,0,13,1,0,1,0,0,1,0,0,0,0,1,0,74.3,940.35,0.0,1
2155,1,1,0,0,11,1,0,1,0,0,0,0,1,1,0,0,2,89.7,1047.7,1.0,1
2156,0,1,1,0,17,1,1,1,0,0,1,0,1,1,0,1,3,100.45,1622.45,1.0,1
2157,0,0,1,1,25,1,0,1,0,0,0,0,1,1,1,1,0,90.4,2178.6,0.0,1
2158,0,0,1,1,3,1,0,2,0,1,1,0,0,0,0,1,1,56.15,168.15,0.0,1
2159,1,0,0,0,4,1,0,1,1,0,1,1,0,1,0,1,2,94.4,387.2,1.0,1
2160,1,0,1,0,37,1,1,1,0,0,1,0,0,0,0,1,3,78.95,2839.65,1.0,1
2161,1,0,0,0,19,0,2,2,0,0,0,0,1,1,1,1,3,44.85,893.55,1.0,1
2162,0,1,1,0,39,1,1,1,0,1,1,0,1,1,0,1,0,105.65,4284.8,0.0,1
2163,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0,1,74.65,544.55,0.0,1
2164,1,0,1,0,14,1,1,2,1,0,0,0,1,0,0,1,2,64.7,941.0,1.0,1
2165,1,1,1,0,11,1,1,1,0,0,1,1,1,1,0,1,2,104.05,1133.65,1.0,1
2166,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,1,0,35.55,35.55,0.0,1
2167,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,1,0,95.15,196.9,0.0,1
2168,0,0,1,1,13,1,0,1,0,0,1,0,1,1,0,1,1,96.65,1162.85,0.0,1
2169,1,1,1,0,3,1,0,1,0,0,0,0,1,0,0,1,0,80.4,224.05,0.0,1
2170,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,1,1,31.35,31.35,0.0,1
2171,1,0,0,0,12,1,1,1,0,1,0,0,1,0,0,1,2,89.75,1052.4,1.0,1
2172,0,0,1,0,60,1,0,1,0,1,0,0,1,1,1,1,0,94.4,5610.25,0.0,1
2173,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,0,19.85,19.85,0.0,1
2174,1,0,0,0,6,1,1,1,0,1,1,1,1,1,0,1,3,109.9,669.45,1.0,1
2175,0,0,0,0,15,1,0,1,0,0,1,1,1,1,0,1,0,101.35,1553.95,0.0,1
2176,0,1,0,0,21,1,0,2,0,0,1,0,1,0,0,1,2,60.05,1236.15,1.0,1
2177,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,60.15,60.15,0.0,1
2178,0,0,0,0,7,1,1,1,0,0,1,0,1,0,0,1,0,90.45,593.45,0.0,1
2179,0,0,1,0,53,1,0,1,0,1,0,0,1,1,1,1,2,94.25,4867.95,1.0,1
2180,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,74.9,74.9,0.0,1
2181,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,80.25,80.25,0.0,1
2182,0,0,1,1,17,1,0,1,0,0,0,0,0,0,0,1,0,69.0,1149.65,0.0,1
2183,1,0,1,1,11,1,1,2,0,0,0,1,0,1,0,1,0,66.35,740.8,0.0,1
2184,0,0,0,0,19,1,1,1,0,0,0,0,0,1,0,1,2,86.0,1532.45,1.0,1
2185,1,0,1,1,3,1,0,1,0,0,0,0,0,1,0,1,0,80.3,250.05,0.0,1
2186,0,0,0,0,24,1,1,1,0,1,0,0,1,0,0,1,3,90.55,2282.55,1.0,1
2187,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,75.9,143.35,0.0,1
2188,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,45.85,45.85,0.0,1
2189,1,0,1,0,16,0,2,2,0,0,0,1,1,1,0,1,0,49.95,810.2,0.0,1
2190,0,0,1,1,34,1,0,1,0,0,0,0,1,0,0,0,0,78.3,2564.3,0.0,1
2191,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,76.95,228.4,0.0,1
2192,1,1,0,0,16,1,1,1,0,0,0,0,1,1,0,1,0,96.15,1529.2,0.0,1
2193,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,45.3,45.3,0.0,1
2194,1,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,2,19.4,289.3,1.0,1
2195,1,0,0,0,11,1,1,1,0,0,0,1,1,0,0,0,0,90.15,987.95,0.0,1
2196,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,45.05,45.05,0.0,1
2197,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,75.8,75.8,0.0,1
2198,1,0,0,0,7,1,0,1,0,0,0,0,0,1,0,1,0,79.3,523.15,0.0,1
2199,1,0,0,0,2,0,2,2,0,0,0,1,0,0,0,1,0,30.9,59.05,0.0,1
2200,1,1,0,0,46,1,0,1,0,1,0,0,1,1,1,0,3,95.25,4424.2,1.0,1
2201,1,1,1,0,68,1,1,1,0,1,0,0,0,1,0,1,2,89.6,6127.6,1.0,1
2202,0,0,1,0,59,1,1,1,1,1,1,0,1,1,1,1,0,110.15,6448.05,0.0,1
2203,0,1,1,0,7,1,0,1,0,0,0,0,1,1,0,1,0,89.5,676.7,0.0,1
2204,0,0,1,0,8,1,0,1,1,0,0,0,0,0,0,0,0,75.0,632.95,0.0,1
2205,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,44.75,270.95,0.0,1
2206,1,0,1,0,11,1,0,2,0,0,0,0,0,0,0,1,0,44.05,483.7,0.0,1
2207,0,1,1,0,15,1,1,1,0,0,0,0,0,1,0,1,2,85.6,1345.55,1.0,1
2208,1,0,0,0,70,1,1,1,1,1,1,1,1,1,1,0,3,115.55,8127.6,1.0,1
2209,0,1,0,0,16,1,1,1,0,0,0,0,1,0,0,1,0,86.6,1281.0,0.0,1
2210,1,0,0,0,18,1,1,1,0,0,0,0,1,0,0,1,0,85.2,1553.9,0.0,1
2211,1,0,1,0,34,1,1,1,0,0,0,0,1,1,0,1,0,97.65,3207.55,0.0,1
2212,0,0,1,0,47,1,1,1,0,1,1,1,1,1,0,1,0,109.55,5124.55,0.0,1
2213,1,0,1,1,39,1,1,1,0,1,1,1,0,0,1,1,0,89.55,3474.45,0.0,1
2214,0,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,1,19.45,19.45,0.0,1
2215,1,0,1,1,4,1,0,0,2,2,2,2,2,2,0,0,1,20.35,76.35,0.0,1
2216,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.25,69.25,0.0,1
2217,0,0,1,0,59,1,1,1,0,0,1,0,1,1,1,1,2,99.5,5961.1,1.0,1
2218,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,25.2,25.2,0.0,1
2219,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,45.0,96.45,0.0,1
2220,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.15,20.15,0.0,1
2221,0,0,1,0,66,1,1,1,0,1,1,0,1,1,0,1,3,105.0,7133.25,1.0,1
2222,0,0,0,1,3,1,0,2,0,0,0,0,1,0,0,1,3,54.7,169.45,1.0,1
2223,1,0,1,1,14,1,1,1,0,0,1,0,0,1,0,1,0,87.25,1258.6,0.0,1
2224,0,0,1,0,10,1,0,1,0,0,0,0,1,0,0,1,0,79.95,857.2,0.0,1
2225,1,0,0,0,18,1,1,1,0,0,0,1,1,0,0,1,0,88.35,1639.3,0.0,1
2226,1,0,0,0,9,1,1,1,0,0,0,0,1,1,0,1,0,94.75,889.9,0.0,1
2227,1,1,0,0,13,1,1,1,0,0,0,0,1,1,0,1,0,95.05,1290.0,0.0,1
2228,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,78.45,330.05,0.0,1
2229,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.2,237.95,0.0,1
2230,0,0,1,0,59,0,2,2,0,1,0,0,0,1,0,1,2,41.05,2452.7,1.0,1
2231,0,0,1,0,10,1,1,1,0,0,0,0,1,0,0,1,0,85.6,813.85,0.0,1
2232,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.2,79.2,0.0,1
2233,0,0,0,0,5,1,0,2,0,0,1,0,1,1,1,1,1,70.0,347.4,0.0,1
2234,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,49.95,49.95,1.0,1
2235,1,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,0,69.25,1554.0,0.0,1
2236,1,1,1,0,34,1,1,1,0,1,1,0,0,1,0,1,0,94.25,3217.55,0.0,1
2237,0,0,1,0,41,1,1,2,0,0,1,0,1,1,1,1,0,73.0,3001.2,0.0,1
2238,1,0,0,0,64,1,1,1,0,0,1,0,1,1,1,1,3,100.05,6254.2,1.0,1
2239,1,1,0,0,4,1,0,1,0,1,1,0,1,1,0,1,3,99.8,442.85,1.0,1
2240,1,0,0,1,18,0,2,2,0,0,0,0,0,1,0,1,0,35.0,553.0,0.0,1
2241,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,76.0,76.0,0.0,1
2242,1,1,0,0,2,1,1,1,0,0,0,0,1,1,0,1,0,93.85,170.85,0.0,1
2243,1,0,1,0,15,1,0,1,0,0,1,0,1,0,0,1,0,84.3,1308.4,0.0,1
2244,0,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,3,84.4,732.5,1.0,1
2245,0,0,1,0,15,1,1,1,0,0,1,0,1,1,0,1,0,101.1,1504.05,0.0,1
2246,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,50.45,50.45,0.0,1
2247,0,0,0,0,12,1,1,1,0,0,0,1,1,1,0,1,1,99.95,1132.75,0.0,1
2248,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,91.4,193.6,0.0,1
2249,1,1,0,0,5,1,0,1,0,0,1,0,0,0,0,1,3,75.55,349.65,1.0,1
2250,0,0,0,1,4,1,1,1,0,0,0,1,0,0,0,0,3,80.8,332.45,1.0,1
2251,1,0,1,0,16,1,1,1,0,1,0,0,1,1,0,1,0,100.0,1534.75,0.0,1
2252,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,20.55,20.55,0.0,1
2253,0,0,0,0,5,1,1,1,0,1,1,0,0,0,0,1,0,85.3,424.15,0.0,1
2254,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,70.4,281.0,0.0,1
2255,0,0,0,0,37,1,1,1,0,0,0,1,1,1,0,0,2,98.8,3475.55,1.0,1
2256,0,0,1,1,13,1,1,1,0,0,0,0,0,0,0,1,3,74.4,896.75,1.0,1
2257,1,0,0,0,24,1,1,1,0,0,1,0,1,1,0,1,0,98.75,2407.3,0.0,1
2258,0,0,1,1,61,1,1,1,1,1,0,0,1,1,1,1,0,106.0,6547.7,0.0,1
2259,0,0,0,0,41,1,1,1,0,1,1,0,1,1,0,1,0,104.7,4346.4,0.0,1
2260,0,1,0,0,22,1,1,1,0,0,0,0,1,1,0,1,0,96.7,2082.95,0.0,1
2261,1,0,0,0,2,1,0,2,0,1,0,1,0,0,0,1,3,55.05,102.75,1.0,1
2262,0,1,0,0,19,1,1,1,0,1,0,0,1,0,0,1,0,88.2,1775.8,0.0,1
2263,1,0,1,1,8,1,0,0,2,2,2,2,2,2,1,1,1,19.75,145.0,0.0,1
2264,0,1,0,0,15,1,1,1,0,0,0,0,0,0,0,0,0,75.65,1146.65,0.0,1
2265,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,74.7,74.7,0.0,1
2266,0,0,0,0,17,1,0,1,0,0,1,0,0,0,0,1,0,76.65,1313.55,0.0,1
2267,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,25.8,25.8,0.0,1
2268,1,0,0,0,2,0,2,2,1,1,0,0,0,1,0,1,0,42.6,72.4,0.0,1
2269,1,0,0,0,29,1,0,2,1,1,1,0,0,1,0,1,2,68.85,1970.5,1.0,1
2270,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,0,3,90.0,190.05,1.0,1
2271,1,0,0,0,14,1,0,1,0,0,1,0,0,0,0,0,0,75.35,1025.95,0.0,1
2272,0,0,0,0,8,1,1,1,0,1,0,0,1,1,0,0,0,100.85,819.55,0.0,1
2273,1,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,69.95,330.15,0.0,1
2274,1,0,1,0,63,1,1,1,0,1,1,0,1,1,1,1,0,107.5,6873.75,0.0,1
2275,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,45.85,45.85,0.0,1
2276,1,0,1,0,53,1,0,1,1,1,1,0,1,1,1,1,2,106.1,5769.75,1.0,1
2277,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,91.7,91.7,0.0,1
2278,1,0,0,0,16,1,1,1,0,1,1,0,0,1,0,1,3,95.6,1555.65,1.0,1
2279,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,74.95,74.95,0.0,1
2280,0,1,0,0,10,1,1,1,0,0,0,0,1,1,0,1,0,95.35,898.35,0.0,1
2281,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,45.0,127.1,0.0,1
2282,0,0,0,0,66,1,0,1,0,1,1,0,1,1,0,0,0,99.5,6710.5,0.0,1
2283,1,0,1,1,17,1,0,1,0,0,1,1,1,1,1,0,2,98.6,1704.95,1.0,1
2284,1,0,0,0,7,1,0,2,0,0,0,1,1,0,0,1,1,59.5,415.95,0.0,1
2285,0,1,1,0,12,1,0,1,0,0,0,0,0,1,0,1,0,80.45,950.2,0.0,1
2286,1,0,1,1,42,1,0,1,0,0,0,0,1,0,0,1,3,77.95,3384.0,1.0,1
2287,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,74.7,165.4,0.0,1
2288,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,88.8,88.8,0.0,1
2289,0,0,0,0,30,1,0,1,0,0,0,0,1,1,0,1,0,90.25,2755.35,0.0,1
2290,1,0,0,0,15,1,1,2,1,0,0,0,0,1,0,1,2,64.65,994.55,1.0,1
2291,0,1,1,0,13,1,0,1,0,1,0,1,0,1,0,1,2,89.05,1169.35,1.0,1
2292,0,0,1,1,67,1,1,1,0,1,1,0,0,0,1,0,0,87.4,5918.8,0.0,1
2293,1,1,0,0,23,1,0,1,0,1,0,0,1,1,0,1,0,94.75,2293.6,0.0,1
2294,1,0,0,0,35,1,1,1,0,0,0,0,1,0,0,1,0,86.45,3029.1,0.0,1
2295,1,0,1,0,56,1,1,1,0,1,0,0,1,1,1,1,0,98.25,5508.35,0.0,1
2296,1,0,1,0,9,1,0,1,0,0,1,0,0,0,0,1,2,75.75,655.9,1.0,1
2297,1,1,1,0,17,1,1,1,1,0,1,0,0,0,0,1,2,85.35,1463.45,1.0,1
2298,0,0,0,0,48,1,1,1,0,1,1,0,1,1,1,1,3,106.1,5082.8,1.0,1
2299,0,1,0,0,17,1,0,2,0,0,0,0,0,0,0,1,0,45.05,770.6,0.0,1
2300,1,0,0,0,34,1,1,1,1,1,1,0,1,1,0,1,1,109.8,3587.25,0.0,1
2301,1,1,0,0,42,1,1,1,0,0,0,0,1,0,0,1,0,84.65,3541.35,0.0,1
2302,0,0,1,1,11,1,0,1,0,0,0,0,1,0,0,1,2,79.5,868.5,1.0,1
2303,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,85.8,85.8,0.0,1
2304,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.1,79.1,0.0,1
2305,1,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,1,44.3,134.5,0.0,1
2306,0,0,1,1,50,1,1,1,1,0,1,0,1,1,0,0,3,105.95,5341.8,1.0,1
2307,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,69.75,324.6,0.0,1
2308,0,0,1,0,51,1,1,1,0,0,0,0,1,1,0,1,0,94.65,4812.75,0.0,1
2309,1,0,0,0,46,1,1,1,0,0,0,0,1,1,0,0,2,96.05,4399.5,1.0,1
2310,0,1,0,1,1,1,0,2,0,0,1,0,0,0,0,1,1,50.15,50.15,0.0,1
2311,1,0,1,0,41,1,1,1,1,1,1,1,1,1,0,1,2,113.6,4594.95,1.0,1
2312,1,0,0,0,29,1,0,1,0,0,0,0,1,0,0,1,0,78.9,2384.15,0.0,1
2313,1,0,1,1,26,1,1,2,0,1,0,1,0,0,0,1,0,60.05,1616.15,0.0,1
2314,1,0,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,34.7,34.7,0.0,1
2315,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,1,0,85.3,264.8,0.0,1
2316,1,0,1,1,66,1,1,1,0,1,1,0,1,1,1,1,3,102.45,6615.15,1.0,1
2317,1,0,1,0,21,1,1,1,1,0,1,0,1,1,0,1,2,104.4,2200.25,1.0,1
2318,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,99.75,99.75,0.0,1
2319,0,0,0,0,4,1,0,2,0,0,1,1,1,1,0,1,0,74.4,299.7,0.0,1
2320,1,0,0,0,9,1,0,1,1,0,0,0,0,0,0,1,3,74.25,639.65,1.0,1
2321,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,59.85,59.85,0.0,1
2322,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.6,69.6,0.0,1
2323,0,0,0,0,9,0,2,2,0,0,0,0,1,1,0,1,0,45.4,418.8,0.0,1
2324,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.5,19.5,0.0,1
2325,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.9,69.9,0.0,1
2326,1,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,2,87.15,183.75,1.0,1
2327,1,0,1,1,3,1,1,1,0,0,0,0,0,1,0,1,2,84.75,264.85,1.0,1
2328,0,0,0,0,14,1,1,1,0,0,0,1,1,0,0,1,0,89.95,1178.4,0.0,1
2329,1,1,0,0,41,1,1,1,1,1,1,0,1,1,0,1,0,113.2,4689.5,0.0,1
2330,0,1,0,0,13,1,0,1,0,0,0,0,1,1,0,1,0,90.5,1201.15,0.0,1
2331,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,79.0,143.65,0.0,1
2332,1,0,0,1,18,1,0,0,2,2,2,2,2,2,1,0,2,20.15,390.85,1.0,1
2333,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,71.65,71.65,0.0,1
2334,1,0,0,0,4,1,0,0,2,2,2,2,2,2,0,0,1,20.35,77.5,0.0,1
2335,1,0,0,0,38,1,0,1,0,1,1,1,0,0,0,1,3,84.25,3264.5,1.0,1
2336,1,0,0,0,12,1,0,1,0,0,0,0,0,1,0,0,2,78.1,947.3,1.0,1
2337,1,0,1,0,19,1,1,1,0,0,1,0,0,1,0,0,1,89.65,1761.05,0.0,1
2338,1,0,0,0,10,1,1,1,1,0,0,0,1,1,0,1,0,98.7,973.25,0.0,1
2339,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,76.35,76.35,0.0,1
2340,1,0,0,0,23,1,1,1,0,1,0,0,0,0,0,1,0,79.15,1676.95,0.0,1
2341,0,1,1,0,32,1,1,1,0,0,0,0,0,1,0,1,0,85.0,2642.05,0.0,1
2342,0,1,1,0,32,1,1,1,0,0,0,0,0,1,0,0,0,85.3,2661.1,0.0,1
2343,1,0,0,1,31,1,1,1,0,0,0,0,1,0,0,1,3,86.55,2697.4,1.0,1
2344,0,0,0,0,19,1,0,1,0,1,0,0,0,0,0,1,3,73.85,1424.5,1.0,1
2345,0,1,1,0,57,0,2,2,0,0,0,0,1,1,0,1,0,44.85,2572.95,0.0,1
2346,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,45.1,45.1,0.0,1
2347,0,0,0,0,24,1,0,1,0,0,0,1,1,1,0,1,0,96.0,2122.45,0.0,1
2348,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.05,20.05,1.0,1
2349,0,0,1,1,65,1,1,1,1,0,1,1,1,1,2,0,2,108.65,6937.95,1.0,1
2350,0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,0,45.55,402.6,0.0,1
2351,1,0,1,0,2,0,2,2,0,0,0,0,0,1,0,1,0,35.1,68.75,0.0,1
2352,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,46.2,46.2,1.0,1
2353,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,45.15,45.15,0.0,1
2354,0,1,0,0,1,0,2,2,0,1,1,0,0,1,0,1,0,43.3,43.3,0.0,1
2355,1,1,0,0,38,1,0,2,1,1,0,0,0,0,0,1,3,57.15,2250.65,1.0,1
2356,1,0,1,0,19,1,0,1,1,0,0,0,0,0,0,1,0,73.2,1441.1,0.0,1
2357,0,0,0,0,52,1,0,1,0,1,0,0,0,1,0,1,0,85.35,4338.6,0.0,1
2358,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,45.95,45.95,0.0,1
2359,1,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,83.75,247.25,0.0,1
2360,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.05,70.05,0.0,1
2361,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,86.0,165.45,0.0,1
2362,1,1,1,0,35,1,1,1,1,1,0,1,1,0,0,1,2,100.5,3653.35,1.0,1
2363,1,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,72.65,1194.3,0.0,1
2364,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,21.0,21.0,0.0,1
2365,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,45.1,45.1,0.0,1
2366,0,1,1,0,30,1,0,2,0,1,0,0,0,0,0,1,2,50.4,1527.5,1.0,1
2367,1,1,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,78.95,378.4,0.0,1
2368,0,0,0,0,56,1,1,1,0,1,0,1,0,1,0,1,0,94.45,5124.6,0.0,1
2369,1,0,0,0,44,1,1,1,0,1,1,0,0,0,0,1,2,84.8,3862.55,1.0,1
2370,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,50.9,50.9,0.0,1
2371,0,0,1,1,49,1,1,1,0,0,1,0,1,1,0,1,0,99.8,4872.45,0.0,1
2372,0,0,1,1,47,1,1,1,0,0,1,1,1,1,0,1,2,107.35,5118.95,1.0,1
2373,1,0,1,1,31,1,0,0,2,2,2,2,2,2,0,1,1,19.55,658.95,0.0,1
2374,1,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,79.1,246.5,0.0,1
2375,0,0,0,1,8,0,2,2,0,0,0,0,0,0,0,0,1,25.5,215.2,0.0,1
2376,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,80.75,159.45,0.0,1
2377,0,0,1,0,65,1,1,1,0,1,0,0,1,0,0,1,2,91.85,5940.85,1.0,1
2378,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,75.35,75.35,0.0,1
2379,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,75.45,75.45,0.0,1
2380,0,0,0,0,24,1,0,2,1,0,0,0,0,0,0,1,2,49.55,1210.4,1.0,1
2381,0,0,0,0,69,1,1,2,1,1,1,1,0,1,1,1,3,78.6,5356.45,1.0,1
2382,1,0,1,0,7,1,0,1,0,0,0,0,1,0,0,1,0,81.1,576.65,0.0,1
2383,0,0,1,0,11,1,1,1,0,0,0,0,0,0,0,1,0,74.95,825.7,0.0,1
2384,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,93.55,93.55,0.0,1
2385,1,0,1,0,58,1,1,1,0,0,1,1,1,1,0,1,3,102.1,5885.4,1.0,1
2386,1,0,1,1,14,1,1,1,0,1,0,0,0,1,0,1,2,90.9,1259.0,1.0,1
2387,1,0,1,1,12,0,2,2,0,1,0,0,0,0,0,0,1,29.2,309.1,0.0,1
2388,1,0,1,1,25,1,0,1,0,1,1,0,1,0,0,1,2,89.15,2257.75,1.0,1
2389,0,1,1,0,58,1,1,1,1,1,1,0,1,1,1,1,0,108.85,6287.25,0.0,1
2390,1,1,0,0,16,1,1,1,0,0,0,0,1,0,0,1,0,84.75,1350.15,0.0,1
2391,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,45.7,45.7,0.0,1
2392,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.95,69.95,0.0,1
2393,1,0,1,0,2,0,2,2,0,0,0,0,1,1,0,0,0,44.6,97.1,0.0,1
2394,0,0,0,0,23,1,1,1,0,0,0,0,0,0,0,1,0,74.95,1710.45,0.0,1
2395,1,0,0,0,57,1,0,1,0,0,1,0,1,1,2,1,0,95.25,5464.65,0.0,1
2396,0,0,0,0,24,1,1,1,0,0,1,0,1,0,0,1,1,89.85,2165.05,0.0,1
2397,1,0,1,1,49,1,1,1,0,1,0,0,1,1,1,0,1,100.45,4941.8,0.0,1
2398,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,47.15,223.15,0.0,1
2399,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,80.2,181.1,0.0,1
2400,1,0,0,1,4,1,1,1,0,0,1,1,0,0,0,1,1,87.1,341.45,0.0,1
2401,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,2,75.9,357.75,1.0,1
2402,1,0,1,0,47,1,1,1,1,1,1,0,1,0,0,1,0,98.75,4533.7,0.0,1
2403,1,0,0,0,10,1,1,1,0,0,0,0,0,1,0,0,0,86.45,830.85,0.0,1
2404,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,45.3,45.3,0.0,1
2405,0,0,1,0,67,1,1,1,0,1,1,0,1,1,1,0,0,104.1,7040.85,0.0,1
2406,1,1,1,0,5,1,1,1,0,1,0,0,0,0,0,1,0,81.0,371.65,0.0,1
2407,0,0,1,0,67,1,0,1,1,1,0,0,0,1,1,1,3,90.6,6056.15,1.0,1
2408,1,0,1,0,15,1,0,1,0,0,0,0,1,1,0,0,0,88.15,1390.6,0.0,1
2409,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.2,20.2,0.0,1
2410,1,0,1,1,26,1,0,1,0,0,0,0,1,1,0,1,0,90.8,2361.8,0.0,1
2411,0,0,0,0,22,1,1,1,0,1,0,0,0,0,0,1,0,79.35,1730.35,0.0,1
